,employee_id,cidade,cargo,lider_id,turno,salario_base,data_admissao,data_demissao,motivo_saida,faixa_preta_certificado,data_certificacao,nota_desempenho,faltas_trim,tempo_de_casa_meses
2580,E102580,Brasília,mecanico,L008,tarde," R$ 3.224,00 ",2023-07-16,,Desconhecido,False,,"4,13",2,23
2581,E102581,Fortaleza,soldador,L038,manha," R$ 3.158,00 ",2024-01-16,,Desconhecido,False,,"3,33",2,17
2582,E102582,Brasília,organizador_patio,L012,manha," R$ 2.388,00 ",2023-07-07,,Desconhecido,False,,"4,23",2,23
2583,E102583,Vitória,organizador_patio,L044,manha," R$ 2.215,00 ",2024-06-17,2025-06-30,desempenho,False,,"3,05",3,12
2584,E102584,São Luís,organizador_patio,L021,tarde," R$ 2.353,00 ",2024-03-18,,Desconhecido,False,,"3,04",1,15
2585,E102585,Maceió,estoquista,L004,noite," R$ 2.519,00 ",2023-11-08,2024-04-30,pedido,False,,"4,15",1,5
2586,E102586,Curitiba,motorista_campo,L054,tarde," R$ 2.968,00 ",2023-10-20,2024-02-29,desempenho,False,,"3,66",2,4
2587,E102587,Maceió,front_atendimento,L058,tarde," R$ 2.539,00 ",2023-08-05,2024-05-31,pedido,False,,"3,4",0,9
2588,E102588,Manaus,organizador_patio,L003,noite," R$ 2.456,00 ",2023-10-26,,Desconhecido,False,,"1,8",1,20
2589,E102589,Salvador,soldador,L017,manha," R$ 3.222,00 ",2024-03-16,2024-01-31,pedido,False,,"1,89",1,0
2590,E102590,Natal,lider_area,L025,noite," R$ 5.311,00 ",2023-12-06,,Desconhecido,False,,"2,78",1,18
2591,E102591,Maceió,lider_geral,L032,tarde," R$ 8.304,00 ",2024-03-25,,Desconhecido,False,,"3,05",1,15
2592,E102592,Florianópolis,mecanico,L047,manha," R$ 3.173,00 ",2024-01-22,,Desconhecido,False,,"3,1",1,17
2593,E102593,Vitória,organizador_patio,L050,noite," R$ 2.284,00 ",2023-07-19,,Desconhecido,False,,"3,81",0,23
2594,E102594,São Luís,mecanico,L011,manha," R$ 3.284,00 ",2024-01-31,,Desconhecido,True,2025-02-03,"3,96",2,17
2595,E102595,Recife,consultor_tecnico,L001,manha," R$ 3.415,00 ",2024-05-03,,Desconhecido,False,,"3,22",2,13
2596,E102596,Porto Alegre,organizador_patio,L016,manha," R$ 2.432,00 ",2023-10-07,,Desconhecido,False,,"1,76",5,20
2597,E102597,Manaus,mecanico,L013,manha," R$ 3.169,00 ",2023-07-08,,Desconhecido,False,,"3,84",1,23
2598,E102598,Goiânia,mecanico,L059,tarde," R$ 3.105,00 ",2024-03-23,,Desconhecido,False,,"3,99",4,15
2599,E102599,Florianópolis,estoquista,L007,tarde," R$ 2.629,00 ",2024-01-05,,Desconhecido,False,,"3,3",1,17
2600,E102600,Brasília,front_atendimento,L024,tarde," R$ 2.439,00 ",2024-04-26,,Desconhecido,False,,"3,86",2,14
2601,E102601,Manaus,motorista_campo,L045,noite," R$ 2.872,00 ",2024-03-01,2024-05-31,pedido,False,,"2,85",2,2
2602,E102602,Belém,front_atendimento,L020,tarde," R$ 2.277,00 ",2024-05-10,,Desconhecido,False,,"4,05",0,13
2603,E102603,Brasília,mecanico,L037,manha," R$ 3.136,00 ",2023-10-19,,Desconhecido,False,,"3,3",3,20
2604,E102604,Florianópolis,mecanico,L047,tarde," R$ 3.315,00 ",2023-07-06,2025-02-28,desempenho,False,,"3,08",1,19
2605,E102605,Salvador,mecanico,L049,manha," R$ 3.130,00 ",2024-06-05,,Desconhecido,True,2025-03-02,"4,82",3,12
2606,E102606,Vitória,estoquista,L045,manha," R$ 2.478,00 ",2024-03-16,2024-05-31,pedido,False,,"3,94",1,2
2607,E102607,Goiânia,lider_area,L053,noite," R$ 5.635,00 ",2024-04-07,2025-06-30,pedido,False,,"4,32",4,14
2608,E102608,Brasília,consultor_tecnico,L035,tarde," R$ 3.107,00 ",2023-10-14,,Desconhecido,False,,"3,38",1,20
2609,E102609,Porto Alegre,lider_geral,L018,tarde," R$ 8.259,00 ",2024-06-06,,Desconhecido,False,,"4,67",2,12
2610,E102610,Brasília,lider_geral,L025,manha," R$ 9.693,00 ",2024-01-24,2024-03-31,pedido,False,,"2,8",0,2
2611,E102611,São Luís,mecanico,L045,tarde," R$ 3.092,00 ",2024-02-02,2025-03-31,pedido,False,,"2,93",2,13
2612,E102612,Maceió,lider_area,L020,tarde," R$ 5.415,00 ",2024-05-16,,Desconhecido,False,,"2,6",2,13
2613,E102613,Vitória,motorista_campo,L027,tarde," R$ 2.801,00 ",2023-11-23,2024-05-31,desempenho,False,,"3,47",3,6
2614,E102614,Natal,lider_area,L047,tarde," R$ 5.865,00 ",2023-07-02,,Desconhecido,False,,"2,45",1,23
2615,E102615,Campinas,consultor_tecnico,L041,manha," R$ 3.267,00 ",2023-10-08,,Desconhecido,False,,"3,17",0,20
2616,E102616,Salvador,consultor_tecnico,L060,tarde," R$ 3.531,00 ",2024-05-03,2025-06-30,outros,False,,"3,32",0,13
2617,E102617,Porto Alegre,consultor_tecnico,L044,manha," R$ 3.012,00 ",2023-12-30,2025-05-31,pedido,False,,"4,4",4,17
2618,E102618,Florianópolis,motorista_campo,L048,noite," R$ 2.987,00 ",2023-08-23,,Desconhecido,False,,"3,74",2,22
2619,E102619,Florianópolis,front_atendimento,L036,manha," R$ 2.406,00 ",2024-05-23,2024-03-31,pedido,False,,"2,54",2,0
2620,E102620,Brasília,front_atendimento,L024,manha," R$ 2.368,00 ",2023-09-23,,Desconhecido,False,,"2,55",3,21
2621,E102621,Campinas,estoquista,L047,tarde," R$ 2.327,00 ",2023-11-27,,Desconhecido,False,,"3,67",4,19
2622,E102622,Curitiba,mecanico,L030,tarde," R$ 3.321,00 ",2024-04-18,,Desconhecido,False,,"3,78",1,14
2623,E102623,Porto Alegre,motorista_campo,L027,manha," R$ 3.010,00 ",2023-07-24,,Desconhecido,False,,"2,31",0,23
2624,E102624,Belém,front_atendimento,L007,manha," R$ 2.229,00 ",2024-04-04,2025-04-30,desempenho,False,,"2,87",3,12
2625,E102625,Brasília,front_atendimento,L056,manha," R$ 2.301,00 ",2024-05-25,,Desconhecido,False,,"2,91",2,13
2626,E102626,Rio de Janeiro,organizador_patio,L059,tarde," R$ 2.000,00 ",2024-02-27,2025-06-30,pedido,False,,"3,45",1,16
2627,E102627,Maceió,front_atendimento,L008,manha," R$ 2.236,00 ",2023-07-01,,Desconhecido,False,,"3,53",3,23
2628,E102628,Curitiba,front_atendimento,L009,manha," R$ 2.197,00 ",2024-01-15,2024-03-31,pedido,False,,"2,97",2,2
2629,E102629,Belo Horizonte,estoquista,L043,manha," R$ 2.288,00 ",2023-12-21,,Desconhecido,False,,"3,77",1,18
2630,E102630,Salvador,estoquista,L026,tarde," R$ 2.255,00 ",2023-09-11,,Desconhecido,False,,"1,64",0,21
2631,E102631,Belo Horizonte,front_atendimento,L011,manha," R$ 2.480,00 ",2023-08-25,,Desconhecido,False,,"3,95",0,22
2632,E102632,Ribeirão Preto,organizador_patio,L031,noite," R$ 2.303,00 ",2024-04-02,,Desconhecido,False,,"4,46",2,14
2633,E102633,Maceió,lider_geral,L039,manha," R$ 8.922,00 ",2024-03-12,,Desconhecido,False,,"2,4",2,15
2634,E102634,Uberlândia,motorista_campo,L004,manha," R$ 2.945,00 ",2023-07-15,,Desconhecido,False,,"3,73",4,23
2635,E102635,São Paulo,mecanico,L020,tarde," R$ 3.320,00 ",2024-01-28,,Desconhecido,False,,"1,51",3,17
2636,E102636,Natal,organizador_patio,L007,tarde," R$ 2.366,00 ",2023-08-04,,Desconhecido,False,,"3,46",4,22
2637,E102637,Rio de Janeiro,consultor_tecnico,L018,tarde," R$ 3.363,00 ",2024-04-20,,Desconhecido,False,,"2,97",2,14
2638,E102638,São Paulo,front_atendimento,L010,manha," R$ 2.290,00 ",2024-01-13,,Desconhecido,False,,"3,53",1,17
2639,E102639,Recife,consultor_tecnico,L057,manha," R$ 3.413,00 ",2024-01-07,2024-08-31,desempenho,False,,5,1,7
2640,E102640,Brasília,motorista_campo,L012,manha," R$ 3.176,00 ",2024-02-06,,Desconhecido,False,,3,2,16
2641,E102641,Manaus,mecanico,L043,noite," R$ 3.109,00 ",2023-12-18,,Desconhecido,True,2025-01-26,"3,07",3,18
2642,E102642,Ribeirão Preto,motorista_campo,L020,noite," R$ 3.094,00 ",2024-03-19,,Desconhecido,False,,"3,09",0,15
2643,E102643,Salvador,consultor_tecnico,L024,tarde," R$ 3.247,00 ",2024-03-29,,Desconhecido,False,,"3,12",2,15
2644,E102644,Salvador,front_atendimento,L055,tarde," R$ 2.297,00 ",2023-10-28,,Desconhecido,False,,"2,72",2,20
2645,E102645,Porto Alegre,motorista_campo,L022,manha," R$ 2.963,00 ",2024-06-05,,Desconhecido,False,,"1,88",2,12
2646,E102646,Fortaleza,motorista_campo,L003,tarde," R$ 3.116,00 ",2023-08-18,,Desconhecido,False,,"4,15",2,22
2647,E102647,Belo Horizonte,mecanico,L002,tarde," R$ 3.067,00 ",2024-01-23,2024-05-31,pedido,False,,"3,29",1,4
2648,E102648,Manaus,mecanico,L035,tarde," R$ 3.215,00 ",2024-03-31,2024-03-31,desempenho,False,,"2,95",5,0
2649,E102649,Ribeirão Preto,mecanico,L016,tarde," R$ 3.509,00 ",2024-05-19,,Desconhecido,False,,"4,31",1,13
2650,E102650,Florianópolis,organizador_patio,L040,tarde," R$ 2.422,00 ",2023-08-07,2024-03-31,pedido,False,,"2,45",1,7
2651,E102651,Rio de Janeiro,lider_area,L049,manha," R$ 5.562,00 ",2023-12-15,,Desconhecido,False,,"2,41",2,18
2652,E102652,Uberlândia,estoquista,L057,manha," R$ 2.510,00 ",2024-02-15,,Desconhecido,False,,"3,15",4,16
2653,E102653,Rio de Janeiro,consultor_tecnico,L017,manha," R$ 3.454,00 ",2024-01-20,2025-02-28,pedido,False,,"2,48",2,13
2654,E102654,Florianópolis,front_atendimento,L015,noite," R$ 2.401,00 ",2023-10-09,,Desconhecido,False,,"4,08",2,20
2655,E102655,Belo Horizonte,front_atendimento,L024,manha," R$ 2.245,00 ",2024-01-28,2025-06-30,desempenho,False,,"3,61",2,17
2656,E102656,São Luís,mecanico,L031,tarde," R$ 3.066,00 ",2024-02-12,,Desconhecido,False,,"2,03",2,16
2657,E102657,Recife,organizador_patio,L005,manha," R$ 2.228,00 ",2024-05-25,,Desconhecido,False,,"3,4",2,13
2658,E102658,Salvador,soldador,L006,tarde," R$ 3.342,00 ",2024-02-09,,Desconhecido,False,,"3,62",1,16
2659,E102659,Uberlândia,organizador_patio,L025,tarde," R$ 2.338,00 ",2023-08-29,,Desconhecido,False,,"2,49",2,22
2660,E102660,Ribeirão Preto,mecanico,L017,tarde," R$ 3.188,00 ",2023-08-04,2024-07-31,pedido,True,2025-02-23,"3,25",3,11
2661,E102661,Goiânia,mecanico,L053,tarde," R$ 3.390,00 ",2024-06-15,,Desconhecido,False,,4,4,12
2662,E102662,Florianópolis,mecanico,L006,tarde," R$ 3.112,00 ",2024-03-19,,Desconhecido,False,,"3,55",4,15
2663,E102663,Salvador,soldador,L006,manha," R$ 3.322,00 ",2023-11-19,,Desconhecido,False,,"3,49",2,19
2664,E102664,Porto Alegre,consultor_tecnico,L028,manha," R$ 3.538,00 ",2023-08-30,,Desconhecido,False,,"2,83",2,22
2665,E102665,Belém,lider_area,L041,tarde," R$ 6.229,00 ",2024-04-01,,Desconhecido,False,,"2,74",3,14
2666,E102666,Ribeirão Preto,front_atendimento,L021,noite," R$ 2.444,00 ",2024-03-22,2025-01-31,pedido,False,,"2,15",2,10
2667,E102667,Salvador,mecanico,L005,tarde," R$ 3.256,00 ",2023-10-21,,Desconhecido,False,,"2,66",1,20
2668,E102668,Salvador,motorista_campo,L016,tarde," R$ 3.019,00 ",2024-02-28,,Desconhecido,False,,"3,7",2,16
2669,E102669,São Paulo,front_atendimento,L024,tarde," R$ 2.341,00 ",2024-01-26,2024-11-30,pedido,False,,"3,66",2,10
2670,E102670,Rio de Janeiro,motorista_campo,L039,manha," R$ 2.735,00 ",2024-02-26,2024-12-31,pedido,False,,"2,69",3,10
2671,E102671,Belo Horizonte,mecanico,L005,tarde," R$ 3.616,00 ",2023-10-17,,Desconhecido,True,2025-03-13,"3,85",2,20
2672,E102672,Brasília,mecanico,L053,manha," R$ 3.437,00 ",2023-12-27,2024-04-30,desempenho,True,2025-01-29,"4,46",1,4
2673,E102673,São Paulo,front_atendimento,L055,manha," R$ 2.251,00 ",2024-04-04,2024-08-31,pedido,False,,"3,71",3,4
2674,E102674,Rio de Janeiro,front_atendimento,L052,noite," R$ 2.309,00 ",2023-10-21,,Desconhecido,False,,"3,6",0,20
2675,E102675,Uberlândia,consultor_tecnico,L021,tarde," R$ 3.543,00 ",2023-11-05,2024-02-29,pedido,False,,"3,24",1,3
2676,E102676,Rio de Janeiro,motorista_campo,L041,noite," R$ 3.062,00 ",2024-05-07,2024-02-29,outros,False,,"3,98",0,0
2677,E102677,Brasília,organizador_patio,L050,noite," R$ 2.390,00 ",2024-03-19,,Desconhecido,False,,"2,24",3,15
2678,E102678,Porto Alegre,lider_area,L015,manha," R$ 5.682,00 ",2023-09-05,2024-09-30,pedido,False,,"4,13",3,12
2679,E102679,Goiânia,mecanico,L051,tarde," R$ 3.802,00 ",2023-08-01,,Desconhecido,False,,"2,64",2,22
2680,E102680,Porto Alegre,front_atendimento,L028,manha," R$ 2.351,00 ",2023-10-10,,Desconhecido,False,,"2,76",2,20
2681,E102681,Manaus,lider_area,L014,manha," R$ 5.984,00 ",2023-09-16,2024-08-31,transferencia,False,,"3,54",2,11
2682,E102682,Goiânia,mecanico,L019,manha," R$ 3.514,00 ",2023-10-30,2024-06-30,pedido,False,,"3,21",3,8
2683,E102683,Campinas,consultor_tecnico,L026,tarde," R$ 3.568,00 ",2024-05-31,2024-12-31,pedido,False,,"3,77",2,7
2684,E102684,Campinas,consultor_tecnico,L024,tarde," R$ 3.290,00 ",2024-04-15,,Desconhecido,False,,"2,45",6,14
2685,E102685,Vitória,estoquista,L012,manha," R$ 2.711,00 ",2024-02-25,2024-12-31,transferencia,False,,"4,69",3,10
2686,E102686,Ribeirão Preto,front_atendimento,L051,manha," R$ 2.320,00 ",2024-03-21,2024-10-31,pedido,False,,"3,65",1,7
2687,E102687,São Paulo,front_atendimento,L020,manha," R$ 2.398,00 ",2023-11-25,2024-12-31,desempenho,False,,"2,45",2,13
2688,E102688,Uberlândia,lider_area,L060,manha," R$ 5.728,00 ",2024-04-02,2024-11-30,pedido,False,,"2,78",2,7
2689,E102689,Goiânia,mecanico,L043,noite," R$ 2.930,00 ",2023-12-09,,Desconhecido,False,,"3,96",3,18
2690,E102690,Belém,soldador,L028,tarde," R$ 3.165,00 ",2024-03-24,2025-01-31,transferencia,False,,"3,42",4,10
2691,E102691,São Paulo,front_atendimento,L005,manha," R$ 2.304,00 ",2024-03-13,,Desconhecido,False,,"2,5",5,15
2692,E102692,Natal,motorista_campo,L051,manha," R$ 3.180,00 ",2023-11-18,,Desconhecido,False,,"2,64",0,19
2693,E102693,Campinas,mecanico,L051,manha," R$ 3.241,00 ",2023-12-19,2025-02-28,pedido,False,,"3,36",2,14
2694,E102694,Fortaleza,estoquista,L036,manha," R$ 2.538,00 ",2024-01-16,,Desconhecido,False,,5,1,17
2695,E102695,Florianópolis,mecanico,L001,tarde," R$ 3.287,00 ",2024-01-16,2024-09-30,outros,True,2025-02-24,"3,26",3,8
2696,E102696,Fortaleza,motorista_campo,L026,manha," R$ 3.142,00 ",2023-09-08,,Desconhecido,False,,"3,49",2,21
2697,E102697,Manaus,front_atendimento,L043,manha," R$ 2.323,00 ",2024-03-04,2024-01-31,pedido,False,,"3,36",2,0
2698,E102698,Uberlândia,soldador,L041,manha," R$ 3.101,00 ",2024-03-10,2025-01-31,pedido,False,,3,2,10
2699,E102699,Salvador,front_atendimento,L005,noite," R$ 2.295,00 ",2023-07-07,2025-05-31,desempenho,False,,"3,58",2,22
2700,E102700,Fortaleza,organizador_patio,L008,manha," R$ 2.260,00 ",2023-09-30,2025-01-31,pedido,False,,"3,09",1,16
2701,E102701,Goiânia,motorista_campo,L036,noite," R$ 2.910,00 ",2023-11-30,,Desconhecido,False,,"1,86",5,19
2702,E102702,Maceió,mecanico,L024,tarde," R$ 2.931,00 ",2023-10-16,,Desconhecido,False,,"3,31",2,20
2703,E102703,Salvador,mecanico,L056,noite," R$ 3.316,00 ",2023-09-02,,Desconhecido,False,,"2,98",1,21
2704,E102704,Natal,front_atendimento,L012,tarde," R$ 2.568,00 ",2023-07-26,,Desconhecido,False,,"2,43",2,23
2705,E102705,Belém,front_atendimento,L018,manha," R$ 2.144,00 ",2023-11-18,,Desconhecido,False,,"4,35",2,19
2706,E102706,São Paulo,mecanico,L016,tarde," R$ 3.385,00 ",2024-02-21,2025-03-31,pedido,False,,"3,82",3,13
2707,E102707,Uberlândia,estoquista,L021,tarde," R$ 2.223,00 ",2023-10-04,,Desconhecido,False,,"3,83",2,20
2708,E102708,São Paulo,front_atendimento,L046,tarde," R$ 2.350,00 ",2023-08-29,2024-02-29,pedido,False,,"4,04",1,6
2709,E102709,Goiânia,mecanico,L014,noite," R$ 3.688,00 ",2024-01-17,2024-01-31,pedido,False,,"3,5",4,0
2710,E102710,Porto Alegre,organizador_patio,L056,manha," R$ 2.403,00 ",2024-06-11,,Desconhecido,False,,"4,57",3,12
2711,E102711,Recife,estoquista,L004,noite," R$ 2.537,00 ",2023-07-12,,Desconhecido,False,,"4,06",2,23
2712,E102712,Natal,front_atendimento,L045,tarde," R$ 2.180,00 ",2024-04-14,,Desconhecido,False,,"4,44",2,14
2713,E102713,Florianópolis,consultor_tecnico,L031,noite," R$ 3.288,00 ",2023-11-23,,Desconhecido,False,,"3,24",1,19
2714,E102714,Rio de Janeiro,mecanico,L039,manha," R$ 3.727,00 ",2024-06-26,,Desconhecido,False,,"3,12",1,12
2715,E102715,Brasília,organizador_patio,L052,manha," R$ 2.285,00 ",2024-01-07,,Desconhecido,False,,"4,07",0,17
2716,E102716,Recife,estoquista,L014,tarde," R$ 2.302,00 ",2024-03-18,2024-08-31,justa_causa,False,,"2,93",2,5
2717,E102717,Brasília,mecanico,L007,manha," R$ 2.972,00 ",2023-07-21,2024-05-31,justa_causa,True,2025-02-26,"3,43",0,10
2718,E102718,Goiânia,lider_area,L027,noite," R$ 5.819,00 ",2023-11-14,2025-03-31,outros,False,,"2,52",2,16
2719,E102719,Curitiba,mecanico,L016,tarde," R$ 3.210,00 ",2024-03-11,2024-01-31,pedido,True,2025-03-30,"2,83",1,0
2720,E102720,Maceió,lider_area,L004,manha," R$ 5.125,00 ",2024-06-05,,Desconhecido,False,,"3,9",3,12
2721,E102721,Campinas,lider_area,L022,manha," R$ 5.380,00 ",2023-08-22,,Desconhecido,False,,2,1,22
2722,E102722,São Luís,mecanico,L057,tarde," R$ 3.513,00 ",2023-09-30,2025-04-30,pedido,False,,"3,71",0,19
2723,E102723,Maceió,consultor_tecnico,L040,manha," R$ 3.113,00 ",2024-03-21,2025-04-30,pedido,False,,"4,42",2,13
2724,E102724,Recife,mecanico,L026,tarde," R$ 3.091,00 ",2023-07-25,,Desconhecido,True,2025-03-20,"3,77",1,23
2725,E102725,Belém,lider_area,L015,manha," R$ 6.255,00 ",2023-12-23,,Desconhecido,False,,"3,25",2,18
2726,E102726,Uberlândia,front_atendimento,L043,manha," R$ 2.275,00 ",2023-08-27,2025-06-30,pedido,False,,"2,12",5,22
2727,E102727,Fortaleza,mecanico,L053,tarde," R$ 3.919,00 ",2023-07-05,,Desconhecido,True,2025-02-08,"3,59",4,23
2728,E102728,Fortaleza,mecanico,L035,tarde," R$ 3.147,00 ",2023-09-12,,Desconhecido,False,,"3,76",1,21
2729,E102729,Porto Alegre,estoquista,L028,manha," R$ 2.465,00 ",2024-05-10,,Desconhecido,False,,"3,95",2,13
2730,E102730,Fortaleza,mecanico,L058,noite," R$ 3.350,00 ",2024-03-14,2025-04-30,desempenho,False,,"3,3",0,13
2731,E102731,Vitória,estoquista,L029,manha," R$ 2.667,00 ",2024-06-12,2024-07-31,pedido,False,,"2,5",5,1
2732,E102732,Uberlândia,mecanico,L032,manha," R$ 3.348,00 ",2023-09-19,,Desconhecido,False,,"4,19",1,21
2733,E102733,São Paulo,mecanico,L012,tarde," R$ 3.351,00 ",2023-11-14,,Desconhecido,False,,"3,77",1,19
2734,E102734,Manaus,mecanico,L019,manha," R$ 3.173,00 ",2023-10-16,2024-05-31,desempenho,False,,"3,7",0,7
2735,E102735,Brasília,consultor_tecnico,L006,manha," R$ 3.390,00 ",2023-11-03,,Desconhecido,False,,"1,95",0,19
2736,E102736,Goiânia,estoquista,L021,manha," R$ 2.311,00 ",2024-01-10,,Desconhecido,False,,"4,33",4,17
2737,E102737,Brasília,lider_area,L006,noite," R$ 6.025,00 ",2024-06-24,,Desconhecido,False,,"2,95",5,12
2738,E102738,Porto Alegre,estoquista,L030,tarde," R$ 2.391,00 ",2023-11-17,,Desconhecido,False,,"2,51",2,19
2739,E102739,Brasília,consultor_tecnico,L049,manha," R$ 3.139,00 ",2023-10-28,2025-05-31,transferencia,False,,"3,59",1,19
2740,E102740,São Paulo,mecanico,L017,manha," R$ 2.779,00 ",2023-10-08,,Desconhecido,False,,"3,89",2,20
2741,E102741,Manaus,motorista_campo,L059,manha," R$ 2.950,00 ",2023-09-29,2024-05-31,outros,False,,"3,24",1,8
2742,E102742,Belém,mecanico,L059,noite," R$ 2.894,00 ",2024-04-08,2024-02-29,pedido,False,,"2,29",3,0
2743,E102743,Uberlândia,front_atendimento,L009,manha," R$ 2.153,00 ",2023-08-26,,Desconhecido,False,,"3,7",4,22
2744,E102744,São Luís,mecanico,L039,tarde," R$ 3.186,00 ",2023-07-21,,Desconhecido,True,2025-01-24,"1,78",3,23
2745,E102745,Rio de Janeiro,front_atendimento,L013,manha," R$ 2.160,00 ",2024-05-22,2025-03-31,desempenho,False,,"2,76",3,10
2746,E102746,Fortaleza,mecanico,L026,tarde," R$ 3.315,00 ",2024-02-19,,Desconhecido,False,,"3,8",4,16
2747,E102747,Rio de Janeiro,organizador_patio,L041,tarde," R$ 2.297,00 ",2023-08-18,2024-09-30,desempenho,False,,"2,99",1,13
2748,E102748,Rio de Janeiro,mecanico,L033,tarde," R$ 3.087,00 ",2023-10-04,,Desconhecido,False,,"4,23",2,20
2749,E102749,Goiânia,front_atendimento,L042,tarde," R$ 2.346,00 ",2024-06-27,2025-05-31,pedido,False,,"3,67",4,11
2750,E102750,Belém,front_atendimento,L035,manha," R$ 2.359,00 ",2024-05-10,,Desconhecido,False,,"3,1",1,13
2751,E102751,Manaus,estoquista,L007,tarde," R$ 2.572,00 ",2023-07-04,,Desconhecido,False,,"2,74",2,23
2752,E102752,Belo Horizonte,organizador_patio,L046,manha," R$ 2.248,00 ",2023-07-01,2024-05-31,desempenho,False,,"3,63",3,10
2753,E102753,Maceió,soldador,L059,tarde," R$ 3.174,00 ",2023-11-09,2024-11-30,pedido,False,,"3,44",4,12
2754,E102754,São Luís,front_atendimento,L014,manha," R$ 2.354,00 ",2023-10-06,2025-06-30,pedido,False,,"3,95",3,20
2755,E102755,Recife,consultor_tecnico,L015,noite," R$ 3.554,00 ",2024-05-14,2024-10-31,desempenho,False,,"3,26",4,5
2756,E102756,Manaus,lider_area,L015,tarde," R$ 4.936,00 ",2024-05-17,,Desconhecido,False,,"2,41",2,13
2757,E102757,Manaus,mecanico,L040,tarde," R$ 3.477,00 ",2024-04-16,,Desconhecido,False,,"3,12",5,14
2758,E102758,Florianópolis,mecanico,L017,manha," R$ 3.010,00 ",2023-09-21,,Desconhecido,False,,"4,31",2,21
2759,E102759,Uberlândia,soldador,L006,tarde," R$ 3.314,00 ",2023-09-17,2024-01-31,pedido,False,,"3,35",0,4
2760,E102760,Fortaleza,mecanico,L055,manha," R$ 3.509,00 ",2024-05-11,,Desconhecido,False,,"3,6",4,13
2761,E102761,Manaus,lider_geral,L031,manha," R$ 8.952,00 ",2024-04-09,,Desconhecido,False,,"4,35",2,14
2762,E102762,São Paulo,front_atendimento,L057,manha," R$ 2.068,00 ",2024-03-13,,Desconhecido,False,,"3,64",0,15
2763,E102763,Brasília,motorista_campo,L042,tarde," R$ 2.936,00 ",2023-12-20,,Desconhecido,False,,"2,38",1,18
2764,E102764,Ribeirão Preto,front_atendimento,L046,tarde," R$ 2.294,00 ",2023-09-23,,Desconhecido,False,,"4,68",2,21
2765,E102765,Brasília,motorista_campo,L009,noite," R$ 2.830,00 ",2023-10-11,2025-05-31,pedido,False,,"2,72",2,19
2766,E102766,Goiânia,mecanico,L011,manha," R$ 3.531,00 ",2023-09-01,,Desconhecido,False,,"2,58",1,21
2767,E102767,Porto Alegre,lider_area,L013,noite," R$ 5.674,00 ",2023-07-21,,Desconhecido,False,,3,7,23
2768,E102768,Belo Horizonte,consultor_tecnico,L009,manha," R$ 3.169,00 ",2023-12-12,,Desconhecido,False,,"2,85",3,18
2769,E102769,Recife,front_atendimento,L037,manha," R$ 2.292,00 ",2023-11-12,,Desconhecido,False,,"4,06",1,19
2770,E102770,Porto Alegre,organizador_patio,L052,manha," R$ 2.253,00 ",2024-04-27,,Desconhecido,False,,"3,28",4,14
2771,E102771,São Paulo,lider_area,L019,tarde," R$ 5.504,00 ",2024-06-22,2025-06-30,pedido,False,,"3,35",0,12
2772,E102772,Campinas,mecanico,L001,tarde," R$ 3.283,00 ",2024-02-08,2024-06-30,pedido,False,,"4,64",1,4
2773,E102773,Florianópolis,organizador_patio,L031,tarde," R$ 2.441,00 ",2023-11-24,2025-06-30,desempenho,False,,"3,79",5,19
2774,E102774,Curitiba,mecanico,L007,tarde," R$ 3.335,00 ",2024-06-16,,Desconhecido,False,,"3,33",2,12
2775,E102775,Campinas,soldador,L014,tarde," R$ 2.837,00 ",2023-09-25,,Desconhecido,False,,"4,27",4,21
2776,E102776,Uberlândia,lider_area,L053,manha," R$ 5.065,00 ",2023-11-22,2024-09-30,pedido,False,,"3,38",0,10
2777,E102777,Florianópolis,organizador_patio,L018,tarde," R$ 2.294,00 ",2023-08-27,,Desconhecido,False,,"3,79",3,22
2778,E102778,Rio de Janeiro,front_atendimento,L053,manha," R$ 2.302,00 ",2023-09-05,,Desconhecido,False,,"3,87",3,21
