employee_id;cidade;cargo;lider_id;turno;salario_base;data_admissao;data_demissao;motivo_saida;faixa_preta_certificado;data_certificacao;nota_desempenho;faltas_trim;tempo_de_casa_meses
E102469;Belo Horizonte;organizador_patio;L047;tarde;" R$ 2.409,00 ";21/04/2024;;;FALSE;;"2,49";1;14
E102470;Recife;front_atendimento;L058;tarde;" R$ 2.409,00 ";19/03/2024;31/10/2024;outros;FALSE;;"4,23";1;7
E102471;Natal;mecanico;L039;tarde;" R$ 3.050,00 ";23/11/2023;30/09/2024;outros;FALSE;;"2,76";1;10
E102472;Vitória;motorista_campo;L033;noite;" R$ 3.347,00 ";18/07/2023;;;FALSE;;"3,07";2;23
E102473;Uberlândia;consultor_tecnico;L002;manha;" R$ 3.372,00 ";09/12/2023;30/04/2024;pedido;FALSE;;"3,59";0;4
E102474;Porto Alegre;mecanico;L015;manha;" R$ 3.039,00 ";19/11/2023;;;FALSE;;"3,3";2;19
E102475;Belo Horizonte;organizador_patio;L042;tarde;" R$ 2.415,00 ";05/04/2024;30/09/2024;justa_causa;FALSE;;"2,82";1;5
E102476;Maceió;mecanico;L051;manha;" R$ 2.980,00 ";08/08/2023;;;TRUE;19/01/2025;"3,05";2;22
E102477;Uberlândia;front_atendimento;L006;tarde;" R$ 2.429,00 ";26/06/2024;;;FALSE;;"3,46";1;12
E102478;Belém;soldador;L058;noite;" R$ 2.980,00 ";28/11/2023;;;FALSE;;"3,99";4;19
E102479;Maceió;mecanico;L007;noite;" R$ 3.523,00 ";03/08/2023;;;TRUE;16/01/2025;"2,84";5;22
E102480;Ribeirão Preto;lider_area;L012;noite;" R$ 5.724,00 ";14/10/2023;;;FALSE;;"3,24";3;20
E102481;Ribeirão Preto;organizador_patio;L060;manha;" R$ 2.428,00 ";17/08/2023;;;FALSE;;"3,52";2;22
E102482;Belo Horizonte;front_atendimento;L018;tarde;" R$ 2.352,00 ";22/08/2023;31/01/2024;desempenho;FALSE;;"3,29";1;5
E102483;Campinas;consultor_tecnico;L055;tarde;" R$ 3.432,00 ";26/10/2023;;;FALSE;;"3,54";5;20
E102484;Maceió;mecanico;L027;tarde;" R$ 3.307,00 ";16/08/2023;;;TRUE;30/01/2025;"3,37";3;22
E102485;São Paulo;organizador_patio;L004;tarde;" R$ 2.290,00 ";25/01/2024;;;FALSE;;"2,95";4;17
E102486;Uberlândia;lider_area;L052;tarde;" R$ 5.503,00 ";20/09/2023;31/12/2024;pedido;FALSE;;"3,19";2;15
E102487;Fortaleza;motorista_campo;L036;manha;" R$ 2.639,00 ";29/03/2024;30/09/2024;pedido;FALSE;;"3,3";1;6
E102488;Ribeirão Preto;mecanico;L020;tarde;" R$ 3.322,00 ";03/04/2024;;;FALSE;;1;3;14
E102489;Belo Horizonte;front_atendimento;L018;noite;" R$ 2.233,00 ";18/12/2023;31/03/2024;outros;FALSE;;"2,9";3;3
E102490;Natal;motorista_campo;L025;noite;" R$ 2.708,00 ";25/07/2023;;;FALSE;;"3,32";3;23
E102491;Natal;front_atendimento;L020;tarde;" R$ 2.227,00 ";11/06/2024;;;FALSE;;"4,09";1;12
E102492;Brasília;mecanico;L013;tarde;" R$ 3.096,00 ";09/08/2023;31/07/2024;desempenho;FALSE;;"4,12";2;11
E102493;Maceió;organizador_patio;L047;manha;" R$ 2.520,00 ";09/08/2023;31/08/2024;desempenho;FALSE;;"3,93";1;12
E102494;Salvador;organizador_patio;L021;manha;" R$ 2.227,00 ";14/03/2024;31/12/2024;pedido;FALSE;;"4,69";1;9
E102495;Goiânia;mecanico;L060;tarde;" R$ 2.983,00 ";29/06/2024;;;FALSE;;"2,94";2;12
E102496;Goiânia;mecanico;L060;manha;" R$ 3.172,00 ";07/09/2023;;;FALSE;;"4,31";3;21
E102497;Florianópolis;soldador;L032;tarde;" R$ 3.081,00 ";13/10/2023;;;FALSE;;"3,71";3;20
E102498;Brasília;estoquista;L018;manha;" R$ 2.395,00 ";22/03/2024;;;FALSE;;"2,58";4;15
E102499;São Paulo;mecanico;L024;tarde;" R$ 3.200,00 ";30/04/2024;31/01/2024;pedido;FALSE;;"3,73";2;0
E102500;Uberlândia;mecanico;L033;tarde;" R$ 3.236,00 ";31/12/2023;;;FALSE;;"2,99";2;18
E102501;Manaus;motorista_campo;L037;manha;" R$ 3.010,00 ";19/04/2024;;;FALSE;;"3,66";2;14
E102502;Vitória;organizador_patio;L025;manha;" R$ 2.105,00 ";17/08/2023;31/05/2025;outros;FALSE;;"3,05";2;21
E102503;Recife;motorista_campo;L053;manha;" R$ 2.963,00 ";06/01/2024;;;FALSE;;5;1;17
E102504;Rio de Janeiro;mecanico;L041;noite;" R$ 3.589,00 ";22/08/2023;;;FALSE;;"3,39";4;22
E102505;Rio de Janeiro;estoquista;L059;manha;" R$ 2.415,00 ";03/01/2024;;;FALSE;;"3,89";1;17
E102506;Florianópolis;consultor_tecnico;L014;tarde;" R$ 3.391,00 ";16/08/2023;28/02/2025;desempenho;FALSE;;"3,62";1;18
E102507;São Paulo;organizador_patio;L042;tarde;" R$ 2.327,00 ";03/06/2024;;;FALSE;;"4,83";1;12
E102508;Goiânia;mecanico;L018;manha;" R$ 3.035,00 ";26/07/2023;;;FALSE;;"4,09";1;23
E102509;Rio de Janeiro;mecanico;L039;manha;" R$ 3.495,00 ";04/01/2024;30/04/2025;pedido;FALSE;;"3,53";1;15
E102510;Belém;lider_area;L057;tarde;" R$ 5.804,00 ";23/07/2023;;;FALSE;;"4,05";2;23
E102511;Brasília;motorista_campo;L008;tarde;" R$ 2.923,00 ";14/01/2024;;;FALSE;;"3,7";3;17
E102512;Belo Horizonte;motorista_campo;L020;manha;" R$ 3.128,00 ";11/12/2023;;;FALSE;;"3,21";4;18
E102513;Recife;organizador_patio;L036;manha;" R$ 2.454,00 ";20/03/2024;;;FALSE;;"3,04";4;15
E102514;Florianópolis;organizador_patio;L058;tarde;" R$ 2.282,00 ";11/10/2023;31/07/2024;pedido;FALSE;;"2,21";2;9
E102515;Brasília;estoquista;L041;tarde;" R$ 2.497,00 ";26/07/2023;;;FALSE;;"3,76";2;23
E102516;Florianópolis;estoquista;L005;tarde;" R$ 2.359,00 ";31/07/2023;;;FALSE;;"3,44";2;23
E102517;Salvador;estoquista;L030;manha;" R$ 2.444,00 ";14/08/2023;;;FALSE;;"4,06";2;22
E102518;Brasília;mecanico;L035;manha;" R$ 2.988,00 ";05/04/2024;;;FALSE;;"2,37";1;14
E102519;Salvador;lider_area;L060;manha;" R$ 5.355,00 ";18/10/2023;;;FALSE;;"2,27";2;20
E102520;Porto Alegre;mecanico;L040;manha;" R$ 3.207,00 ";06/10/2023;30/06/2025;desempenho;FALSE;;"4,15";4;20
E102521;Maceió;front_atendimento;L031;tarde;" R$ 2.204,00 ";15/04/2024;;;FALSE;;"3,15";1;14
E102522;Recife;front_atendimento;L021;noite;" R$ 2.255,00 ";13/01/2024;;;FALSE;;"3,74";2;17
E102523;Natal;mecanico;L060;manha;" R$ 3.097,00 ";02/10/2023;;;FALSE;;"4,4";3;20
E102524;Goiânia;mecanico;L012;tarde;" R$ 3.176,00 ";24/08/2023;30/06/2024;pedido;FALSE;;"3,35";1;10
E102525;Goiânia;motorista_campo;L052;tarde;" R$ 2.985,00 ";02/09/2023;;;FALSE;;"2,56";1;21
E102526;São Paulo;consultor_tecnico;L036;tarde;" R$ 3.034,00 ";13/11/2023;31/03/2024;pedido;FALSE;;"4,4";3;4
E102527;Recife;mecanico;L050;tarde;" R$ 3.160,00 ";08/01/2024;28/02/2025;pedido;FALSE;;"4,17";2;13
E102528;São Luís;motorista_campo;L014;noite;" R$ 3.059,00 ";08/05/2024;;;FALSE;;"3,09";2;13
E102529;Brasília;lider_geral;L043;tarde;" R$ 8.041,00 ";29/12/2023;;;FALSE;;"4,39";2;18
E102530;Maceió;estoquista;L055;noite;" R$ 2.328,00 ";23/07/2023;;;FALSE;;"3,8";1;23
E102531;Fortaleza;mecanico;L031;tarde;" R$ 3.329,00 ";06/05/2024;31/08/2024;outros;FALSE;;"3,96";0;3
E102532;Vitória;organizador_patio;L007;manha;" R$ 2.492,00 ";12/06/2024;31/05/2024;outros;FALSE;;"1,81";2;0
E102533;Salvador;consultor_tecnico;L013;tarde;" R$ 3.425,00 ";13/07/2023;;;FALSE;;"2,47";4;23
E102534;Manaus;organizador_patio;L018;manha;" R$ 2.277,00 ";02/07/2023;;;FALSE;;"2,7";1;23
E102535;Maceió;front_atendimento;L053;tarde;" R$ 2.234,00 ";21/08/2023;28/02/2025;pedido;FALSE;;"4,28";4;18
E102536;Curitiba;lider_area;L044;tarde;" R$ 6.052,00 ";22/02/2024;;;FALSE;;"2,5";0;16
E102537;Brasília;motorista_campo;L008;manha;" R$ 2.979,00 ";26/09/2023;;;FALSE;;"3,31";1;21
E102538;Florianópolis;lider_area;L026;tarde;" R$ 5.465,00 ";30/11/2023;;;FALSE;;"3,94";4;19
E102539;Maceió;consultor_tecnico;L056;manha;" R$ 3.372,00 ";05/03/2024;29/02/2024;pedido;FALSE;;"2,93";3;0
E102540;São Luís;front_atendimento;L013;tarde;" R$ 2.282,00 ";26/02/2024;31/05/2024;pedido;FALSE;;"3,78";3;3
E102541;Manaus;organizador_patio;L012;noite;" R$ 2.374,00 ";29/10/2023;;;FALSE;;"2,28";0;20
E102542;São Paulo;lider_area;L052;tarde;" R$ 5.855,00 ";27/02/2024;;;FALSE;;"3,87";2;16
E102543;Belo Horizonte;mecanico;L004;noite;" R$ 3.404,00 ";26/02/2024;;;TRUE;20/03/2025;"3,04";1;16
E102544;Brasília;motorista_campo;L006;manha;" R$ 2.937,00 ";29/05/2024;31/10/2024;pedido;FALSE;;"3,34";0;5
E102545;Natal;organizador_patio;L042;manha;" R$ 2.318,00 ";03/08/2023;29/02/2024;justa_causa;FALSE;;"3,55";0;6
E102546;Salvador;mecanico;L050;manha;" R$ 3.620,00 ";17/05/2024;;;FALSE;;"1,65";2;13
E102547;Florianópolis;lider_area;L005;tarde;" R$ 5.704,00 ";08/12/2023;;;FALSE;;"4,56";1;18
E102548;Maceió;motorista_campo;L038;tarde;" R$ 2.904,00 ";29/11/2023;;;FALSE;;"2,47";1;19
E102549;Manaus;consultor_tecnico;L055;tarde;" R$ 3.379,00 ";24/02/2024;;;FALSE;;"2,87";3;16
E102550;Ribeirão Preto;soldador;L051;manha;" R$ 3.063,00 ";24/04/2024;31/01/2024;desempenho;FALSE;;"2,45";3;0
E102551;Goiânia;estoquista;L001;manha;" R$ 2.595,00 ";04/11/2023;;;FALSE;;"2,55";1;19
E102552;Uberlândia;front_atendimento;L023;manha;" R$ 2.521,00 ";21/12/2023;;;FALSE;;"3,66";3;18
E102553;Uberlândia;mecanico;L017;manha;" R$ 3.418,00 ";17/05/2024;31/03/2025;transferencia;TRUE;08/02/2025;"2,57";0;10
E102554;Belo Horizonte;estoquista;L031;noite;" R$ 2.629,00 ";04/09/2023;28/02/2025;pedido;FALSE;;"4,03";2;17
E102555;Campinas;motorista_campo;L036;manha;" R$ 3.051,00 ";09/10/2023;31/01/2025;pedido;FALSE;;"2,97";3;15
E102556;Belo Horizonte;lider_geral;L011;noite;" R$ 8.117,00 ";04/04/2024;;;FALSE;;"2,27";2;14
E102557;Brasília;front_atendimento;L002;tarde;" R$ 2.382,00 ";16/02/2024;;;FALSE;;"3,82";1;16
E102558;Recife;lider_area;L001;manha;" R$ 5.763,00 ";13/06/2024;;;FALSE;;"3,88";3;12
E102559;Vitória;motorista_campo;L023;noite;" R$ 3.030,00 ";03/10/2023;;;FALSE;;"2,85";2;20
E102560;Florianópolis;soldador;L018;manha;" R$ 2.951,00 ";12/03/2024;;;FALSE;;"3,62";3;15
E102561;Maceió;mecanico;L005;manha;" R$ 3.148,00 ";26/03/2024;30/04/2024;pedido;FALSE;;"2,72";1;1
E102562;Porto Alegre;front_atendimento;L027;noite;" R$ 2.278,00 ";11/08/2023;31/01/2024;desempenho;FALSE;;"2,89";0;5
E102563;Vitória;lider_geral;L058;manha;" R$ 9.119,00 ";21/01/2024;;;FALSE;;"2,72";1;17
E102564;Vitória;consultor_tecnico;L042;manha;" R$ 3.012,00 ";04/10/2023;;;FALSE;;"3,59";0;20
E102565;Florianópolis;mecanico;L004;tarde;" R$ 3.274,00 ";25/01/2024;;;FALSE;;"3,91";4;17
E102566;Natal;organizador_patio;L049;noite;" R$ 2.408,00 ";10/03/2024;;;FALSE;;"4,6";2;15
E102567;Belo Horizonte;mecanico;L025;tarde;" R$ 3.248,00 ";17/01/2024;;;FALSE;;"2,32";3;17
E102568;Maceió;mecanico;L060;tarde;" R$ 3.532,00 ";12/04/2024;31/07/2024;pedido;FALSE;;5;1;3
E102569;Uberlândia;lider_area;L015;tarde;" R$ 5.649,00 ";01/02/2024;;;FALSE;;"4,17";0;16
E102570;Uberlândia;mecanico;L047;tarde;" R$ 3.236,00 ";05/11/2023;31/07/2024;pedido;FALSE;;"1,4";1;8
E102571;Vitória;consultor_tecnico;L010;tarde;" R$ 3.291,00 ";07/06/2024;;;FALSE;;"4,84";2;12
E102572;Belo Horizonte;front_atendimento;L033;manha;" R$ 2.406,00 ";14/03/2024;;;FALSE;;"1,77";2;15
E102573;Rio de Janeiro;mecanico;L006;tarde;" R$ 3.220,00 ";05/07/2023;;;TRUE;12/03/2025;"3,48";2;23
E102574;Natal;mecanico;L014;noite;" R$ 3.080,00 ";25/04/2024;;;TRUE;24/02/2025;"3,02";1;14
E102575;Natal;organizador_patio;L051;tarde;" R$ 2.399,00 ";11/07/2023;31/05/2024;pedido;FALSE;;"3,99";4;10
E102576;Uberlândia;consultor_tecnico;L014;tarde;" R$ 3.259,00 ";20/07/2023;;;FALSE;;"1,99";1;23
E102577;Porto Alegre;organizador_patio;L020;tarde;" R$ 2.026,00 ";02/12/2023;31/01/2025;desempenho;FALSE;;"2,49";2;13
E102578;Fortaleza;estoquista;L027;manha;" R$ 2.350,00 ";01/06/2024;;;FALSE;;"4,03";1;12
E102579;Ribeirão Preto;mecanico;L024;tarde;" R$ 3.424,00 ";18/08/2023;28/02/2025;justa_causa;FALSE;;"3,89";1;18
E102580;Brasília;mecanico;L008;tarde;" R$ 3.224,00 ";16/07/2023;;;FALSE;;"4,13";2;23
E102581;Fortaleza;soldador;L038;manha;" R$ 3.158,00 ";16/01/2024;;;FALSE;;"3,33";2;17
E102582;Brasília;organizador_patio;L012;manha;" R$ 2.388,00 ";07/07/2023;;;FALSE;;"4,23";2;23
E102583;Vitória;organizador_patio;L044;manha;" R$ 2.215,00 ";17/06/2024;30/06/2025;desempenho;FALSE;;"3,05";3;12
E102584;São Luís;organizador_patio;L021;tarde;" R$ 2.353,00 ";18/03/2024;;;FALSE;;"3,04";1;15
E102585;Maceió;estoquista;L004;noite;" R$ 2.519,00 ";08/11/2023;30/04/2024;pedido;FALSE;;"4,15";1;5
E102586;Curitiba;motorista_campo;L054;tarde;" R$ 2.968,00 ";20/10/2023;29/02/2024;desempenho;FALSE;;"3,66";2;4
E102587;Maceió;front_atendimento;L058;tarde;" R$ 2.539,00 ";05/08/2023;31/05/2024;pedido;FALSE;;"3,4";0;9
E102588;Manaus;organizador_patio;L003;noite;" R$ 2.456,00 ";26/10/2023;;;FALSE;;"1,8";1;20
E102589;Salvador;soldador;L017;manha;" R$ 3.222,00 ";16/03/2024;31/01/2024;pedido;FALSE;;"1,89";1;0
E102590;Natal;lider_area;L025;noite;" R$ 5.311,00 ";06/12/2023;;;FALSE;;"2,78";1;18
E102591;Maceió;lider_geral;L032;tarde;" R$ 8.304,00 ";25/03/2024;;;FALSE;;"3,05";1;15
E102592;Florianópolis;mecanico;L047;manha;" R$ 3.173,00 ";22/01/2024;;;FALSE;;"3,1";1;17
E102593;Vitória;organizador_patio;L050;noite;" R$ 2.284,00 ";19/07/2023;;;FALSE;;"3,81";0;23
E102594;São Luís;mecanico;L011;manha;" R$ 3.284,00 ";31/01/2024;;;TRUE;03/02/2025;"3,96";2;17
E102595;Recife;consultor_tecnico;L001;manha;" R$ 3.415,00 ";03/05/2024;;;FALSE;;"3,22";2;13
E102596;Porto Alegre;organizador_patio;L016;manha;" R$ 2.432,00 ";07/10/2023;;;FALSE;;"1,76";5;20
E102597;Manaus;mecanico;L013;manha;" R$ 3.169,00 ";08/07/2023;;;FALSE;;"3,84";1;23
E102598;Goiânia;mecanico;L059;tarde;" R$ 3.105,00 ";23/03/2024;;;FALSE;;"3,99";4;15
E102599;Florianópolis;estoquista;L007;tarde;" R$ 2.629,00 ";05/01/2024;;;FALSE;;"3,3";1;17
E102600;Brasília;front_atendimento;L024;tarde;" R$ 2.439,00 ";26/04/2024;;;FALSE;;"3,86";2;14
E102601;Manaus;motorista_campo;L045;noite;" R$ 2.872,00 ";01/03/2024;31/05/2024;pedido;FALSE;;"2,85";2;2
E102602;Belém;front_atendimento;L020;tarde;" R$ 2.277,00 ";10/05/2024;;;FALSE;;"4,05";0;13
E102603;Brasília;mecanico;L037;manha;" R$ 3.136,00 ";19/10/2023;;;FALSE;;"3,3";3;20
E102604;Florianópolis;mecanico;L047;tarde;" R$ 3.315,00 ";06/07/2023;28/02/2025;desempenho;FALSE;;"3,08";1;19
E102605;Salvador;mecanico;L049;manha;" R$ 3.130,00 ";05/06/2024;;;TRUE;02/03/2025;"4,82";3;12
E102606;Vitória;estoquista;L045;manha;" R$ 2.478,00 ";16/03/2024;31/05/2024;pedido;FALSE;;"3,94";1;2
E102607;Goiânia;lider_area;L053;noite;" R$ 5.635,00 ";07/04/2024;30/06/2025;pedido;FALSE;;"4,32";4;14
E102608;Brasília;consultor_tecnico;L035;tarde;" R$ 3.107,00 ";14/10/2023;;;FALSE;;"3,38";1;20
E102609;Porto Alegre;lider_geral;L018;tarde;" R$ 8.259,00 ";06/06/2024;;;FALSE;;"4,67";2;12
E102610;Brasília;lider_geral;L025;manha;" R$ 9.693,00 ";24/01/2024;31/03/2024;pedido;FALSE;;"2,8";0;2
E102611;São Luís;mecanico;L045;tarde;" R$ 3.092,00 ";02/02/2024;31/03/2025;pedido;FALSE;;"2,93";2;13
E102612;Maceió;lider_area;L020;tarde;" R$ 5.415,00 ";16/05/2024;;;FALSE;;"2,6";2;13
E102613;Vitória;motorista_campo;L027;tarde;" R$ 2.801,00 ";23/11/2023;31/05/2024;desempenho;FALSE;;"3,47";3;6
E102614;Natal;lider_area;L047;tarde;" R$ 5.865,00 ";02/07/2023;;;FALSE;;"2,45";1;23
E102615;Campinas;consultor_tecnico;L041;manha;" R$ 3.267,00 ";08/10/2023;;;FALSE;;"3,17";0;20
E102616;Salvador;consultor_tecnico;L060;tarde;" R$ 3.531,00 ";03/05/2024;30/06/2025;outros;FALSE;;"3,32";0;13
E102617;Porto Alegre;consultor_tecnico;L044;manha;" R$ 3.012,00 ";30/12/2023;31/05/2025;pedido;FALSE;;"4,4";4;17
E102618;Florianópolis;motorista_campo;L048;noite;" R$ 2.987,00 ";23/08/2023;;;FALSE;;"3,74";2;22
E102619;Florianópolis;front_atendimento;L036;manha;" R$ 2.406,00 ";23/05/2024;31/03/2024;pedido;FALSE;;"2,54";2;0
E102620;Brasília;front_atendimento;L024;manha;" R$ 2.368,00 ";23/09/2023;;;FALSE;;"2,55";3;21
E102621;Campinas;estoquista;L047;tarde;" R$ 2.327,00 ";27/11/2023;;;FALSE;;"3,67";4;19
E102622;Curitiba;mecanico;L030;tarde;" R$ 3.321,00 ";18/04/2024;;;FALSE;;"3,78";1;14
E102623;Porto Alegre;motorista_campo;L027;manha;" R$ 3.010,00 ";24/07/2023;;;FALSE;;"2,31";0;23
E102624;Belém;front_atendimento;L007;manha;" R$ 2.229,00 ";04/04/2024;30/04/2025;desempenho;FALSE;;"2,87";3;12
E102625;Brasília;front_atendimento;L056;manha;" R$ 2.301,00 ";25/05/2024;;;FALSE;;"2,91";2;13
E102626;Rio de Janeiro;organizador_patio;L059;tarde;" R$ 2.000,00 ";27/02/2024;30/06/2025;pedido;FALSE;;"3,45";1;16
E102627;Maceió;front_atendimento;L008;manha;" R$ 2.236,00 ";01/07/2023;;;FALSE;;"3,53";3;23
E102628;Curitiba;front_atendimento;L009;manha;" R$ 2.197,00 ";15/01/2024;31/03/2024;pedido;FALSE;;"2,97";2;2
E102629;Belo Horizonte;estoquista;L043;manha;" R$ 2.288,00 ";21/12/2023;;;FALSE;;"3,77";1;18
E102630;Salvador;estoquista;L026;tarde;" R$ 2.255,00 ";11/09/2023;;;FALSE;;"1,64";0;21
E102631;Belo Horizonte;front_atendimento;L011;manha;" R$ 2.480,00 ";25/08/2023;;;FALSE;;"3,95";0;22
E102632;Ribeirão Preto;organizador_patio;L031;noite;" R$ 2.303,00 ";02/04/2024;;;FALSE;;"4,46";2;14
E102633;Maceió;lider_geral;L039;manha;" R$ 8.922,00 ";12/03/2024;;;FALSE;;"2,4";2;15
E102634;Uberlândia;motorista_campo;L004;manha;" R$ 2.945,00 ";15/07/2023;;;FALSE;;"3,73";4;23
E102635;São Paulo;mecanico;L020;tarde;" R$ 3.320,00 ";28/01/2024;;;FALSE;;"1,51";3;17
E102636;Natal;organizador_patio;L007;tarde;" R$ 2.366,00 ";04/08/2023;;;FALSE;;"3,46";4;22
E102637;Rio de Janeiro;consultor_tecnico;L018;tarde;" R$ 3.363,00 ";20/04/2024;;;FALSE;;"2,97";2;14
E102638;São Paulo;front_atendimento;L010;manha;" R$ 2.290,00 ";13/01/2024;;;FALSE;;"3,53";1;17
E102639;Recife;consultor_tecnico;L057;manha;" R$ 3.413,00 ";07/01/2024;31/08/2024;desempenho;FALSE;;5;1;7
E102640;Brasília;motorista_campo;L012;manha;" R$ 3.176,00 ";06/02/2024;;;FALSE;;3;2;16
E102641;Manaus;mecanico;L043;noite;" R$ 3.109,00 ";18/12/2023;;;TRUE;26/01/2025;"3,07";3;18
E102642;Ribeirão Preto;motorista_campo;L020;noite;" R$ 3.094,00 ";19/03/2024;;;FALSE;;"3,09";0;15
E102643;Salvador;consultor_tecnico;L024;tarde;" R$ 3.247,00 ";29/03/2024;;;FALSE;;"3,12";2;15
E102644;Salvador;front_atendimento;L055;tarde;" R$ 2.297,00 ";28/10/2023;;;FALSE;;"2,72";2;20
E102645;Porto Alegre;motorista_campo;L022;manha;" R$ 2.963,00 ";05/06/2024;;;FALSE;;"1,88";2;12
E102646;Fortaleza;motorista_campo;L003;tarde;" R$ 3.116,00 ";18/08/2023;;;FALSE;;"4,15";2;22
E102647;Belo Horizonte;mecanico;L002;tarde;" R$ 3.067,00 ";23/01/2024;31/05/2024;pedido;FALSE;;"3,29";1;4
E102648;Manaus;mecanico;L035;tarde;" R$ 3.215,00 ";31/03/2024;31/03/2024;desempenho;FALSE;;"2,95";5;0
E102649;Ribeirão Preto;mecanico;L016;tarde;" R$ 3.509,00 ";19/05/2024;;;FALSE;;"4,31";1;13
E102650;Florianópolis;organizador_patio;L040;tarde;" R$ 2.422,00 ";07/08/2023;31/03/2024;pedido;FALSE;;"2,45";1;7
E102651;Rio de Janeiro;lider_area;L049;manha;" R$ 5.562,00 ";15/12/2023;;;FALSE;;"2,41";2;18
E102652;Uberlândia;estoquista;L057;manha;" R$ 2.510,00 ";15/02/2024;;;FALSE;;"3,15";4;16
E102653;Rio de Janeiro;consultor_tecnico;L017;manha;" R$ 3.454,00 ";20/01/2024;28/02/2025;pedido;FALSE;;"2,48";2;13
E102654;Florianópolis;front_atendimento;L015;noite;" R$ 2.401,00 ";09/10/2023;;;FALSE;;"4,08";2;20
E102655;Belo Horizonte;front_atendimento;L024;manha;" R$ 2.245,00 ";28/01/2024;30/06/2025;desempenho;FALSE;;"3,61";2;17
E102656;São Luís;mecanico;L031;tarde;" R$ 3.066,00 ";12/02/2024;;;FALSE;;"2,03";2;16
E102657;Recife;organizador_patio;L005;manha;" R$ 2.228,00 ";25/05/2024;;;FALSE;;"3,4";2;13
E102658;Salvador;soldador;L006;tarde;" R$ 3.342,00 ";09/02/2024;;;FALSE;;"3,62";1;16
E102659;Uberlândia;organizador_patio;L025;tarde;" R$ 2.338,00 ";29/08/2023;;;FALSE;;"2,49";2;22
E102660;Ribeirão Preto;mecanico;L017;tarde;" R$ 3.188,00 ";04/08/2023;31/07/2024;pedido;TRUE;23/02/2025;"3,25";3;11
E102661;Goiânia;mecanico;L053;tarde;" R$ 3.390,00 ";15/06/2024;;;FALSE;;4;4;12
E102662;Florianópolis;mecanico;L006;tarde;" R$ 3.112,00 ";19/03/2024;;;FALSE;;"3,55";4;15
E102663;Salvador;soldador;L006;manha;" R$ 3.322,00 ";19/11/2023;;;FALSE;;"3,49";2;19
E102664;Porto Alegre;consultor_tecnico;L028;manha;" R$ 3.538,00 ";30/08/2023;;;FALSE;;"2,83";2;22
E102665;Belém;lider_area;L041;tarde;" R$ 6.229,00 ";01/04/2024;;;FALSE;;"2,74";3;14
E102666;Ribeirão Preto;front_atendimento;L021;noite;" R$ 2.444,00 ";22/03/2024;31/01/2025;pedido;FALSE;;"2,15";2;10
E102667;Salvador;mecanico;L005;tarde;" R$ 3.256,00 ";21/10/2023;;;FALSE;;"2,66";1;20
E102668;Salvador;motorista_campo;L016;tarde;" R$ 3.019,00 ";28/02/2024;;;FALSE;;"3,7";2;16
E102669;São Paulo;front_atendimento;L024;tarde;" R$ 2.341,00 ";26/01/2024;30/11/2024;pedido;FALSE;;"3,66";2;10
E102670;Rio de Janeiro;motorista_campo;L039;manha;" R$ 2.735,00 ";26/02/2024;31/12/2024;pedido;FALSE;;"2,69";3;10
E102671;Belo Horizonte;mecanico;L005;tarde;" R$ 3.616,00 ";17/10/2023;;;TRUE;13/03/2025;"3,85";2;20
E102672;Brasília;mecanico;L053;manha;" R$ 3.437,00 ";27/12/2023;30/04/2024;desempenho;TRUE;29/01/2025;"4,46";1;4
E102673;São Paulo;front_atendimento;L055;manha;" R$ 2.251,00 ";04/04/2024;31/08/2024;pedido;FALSE;;"3,71";3;4
E102674;Rio de Janeiro;front_atendimento;L052;noite;" R$ 2.309,00 ";21/10/2023;;;FALSE;;"3,6";0;20
E102675;Uberlândia;consultor_tecnico;L021;tarde;" R$ 3.543,00 ";05/11/2023;29/02/2024;pedido;FALSE;;"3,24";1;3
E102676;Rio de Janeiro;motorista_campo;L041;noite;" R$ 3.062,00 ";07/05/2024;29/02/2024;outros;FALSE;;"3,98";0;0
E102677;Brasília;organizador_patio;L050;noite;" R$ 2.390,00 ";19/03/2024;;;FALSE;;"2,24";3;15
E102678;Porto Alegre;lider_area;L015;manha;" R$ 5.682,00 ";05/09/2023;30/09/2024;pedido;FALSE;;"4,13";3;12
E102679;Goiânia;mecanico;L051;tarde;" R$ 3.802,00 ";01/08/2023;;;FALSE;;"2,64";2;22
E102680;Porto Alegre;front_atendimento;L028;manha;" R$ 2.351,00 ";10/10/2023;;;FALSE;;"2,76";2;20
E102681;Manaus;lider_area;L014;manha;" R$ 5.984,00 ";16/09/2023;31/08/2024;transferencia;FALSE;;"3,54";2;11
E102682;Goiânia;mecanico;L019;manha;" R$ 3.514,00 ";30/10/2023;30/06/2024;pedido;FALSE;;"3,21";3;8
E102683;Campinas;consultor_tecnico;L026;tarde;" R$ 3.568,00 ";31/05/2024;31/12/2024;pedido;FALSE;;"3,77";2;7
E102684;Campinas;consultor_tecnico;L024;tarde;" R$ 3.290,00 ";15/04/2024;;;FALSE;;"2,45";6;14
E102685;Vitória;estoquista;L012;manha;" R$ 2.711,00 ";25/02/2024;31/12/2024;transferencia;FALSE;;"4,69";3;10
E102686;Ribeirão Preto;front_atendimento;L051;manha;" R$ 2.320,00 ";21/03/2024;31/10/2024;pedido;FALSE;;"3,65";1;7
E102687;São Paulo;front_atendimento;L020;manha;" R$ 2.398,00 ";25/11/2023;31/12/2024;desempenho;FALSE;;"2,45";2;13
